Date,Receipt Number,Line Type,Customer Code,Customer Name,Note,Quantity,Subtotal,Sales Tax,Discount,Loyalty,Total,Paid,Details,Register,User,Status,Sku,AccountCodeSale,AccountCodePurchase,State,Attributes
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,41.99300,3.67439,17.99700,0.00000,45.66739,,Pressed Clear Martini Glasses - Set of 4,,,,GT535E,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,32.19300,2.81689,13.79700,0.00000,35.00989,,Pebbled Small Glasses - Set of 4,,,,GT514E,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,51.09300,4.47064,21.89700,0.00000,55.56364,,Pressed Clear Tall Glasses - Set of 4,,,,GT538E,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,7.69300,0.67314,3.29700,0.00000,8.36614,,Wooden Tongs,,,,KTWDTon,,,,
2026-07-30 13:02:56,82,Sale Line,,,,2.00000,19.58600,1.71378,8.39400,0.00000,21.29978,,"French Flat Spatula, Fruitwood",,,,REY434U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,8.39300,0.73439,3.59700,0.00000,9.12739,,Vegetable and Fruit Peeler / U,,,,KTWDU02,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,44.09300,3.85814,18.89700,0.00000,47.95114,,Handmade Bread Warmer & Wicker Basket - Flower,,,,HBWN02G,,,,
2026-07-30 13:02:56,82,Sale Line,,,,6.00000,209.95800,18.37134,89.98200,0.00000,228.32934,,Vintage Hotel Silver 5-piece Flatware Set,,,,AMA100U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,5.59300,0.48939,2.39700,0.00000,6.08239,,Vintage Mini Whisk with Wood Handle / YW - L,,,,KTSSLYW,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,26.59300,2.32689,11.39700,0.00000,28.91989,,Penguin Random House LLC - Sunday Suppers,,,,9780385,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,9.79300,0.85689,4.19700,0.00000,10.64989,,Wood Handle Measuring Spoons Set,,,,KTWD088,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,34.29300,3.00064,14.69700,0.00000,37.29364,,Handmade Amish Black Hand Broom | Oak & Natural Straw / Black,,,,SKU0001,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,9.79300,0.85689,4.19700,0.00000,10.64989,,Wood Brush Soft Bristle / PP,,,,CLWDPP0,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,384.99300,33.68689,164.99700,0.00000,418.67989,,Kipps- rechargeable table lamp,,,,10212,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,52.49300,4.59314,22.49700,0.00000,57.08614,,The Handwoven Mail Basket,,,,SKU0006,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,69.29300,6.06314,29.69700,0.00000,75.35614,,The Round Basket,,,,SKU002,,,,
2026-07-30 11:25:08,81,Sale,WALKIN,,,1,27.99,2.45,0.00000,0.00000,30.44,,"1 X Food Safe Wood Board Wax, Beeswax and Coconut Oil, Rosemary and Sage",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-30 11:25:08,81,Sale Line,,,,1.00000,27.99000,2.44913,0.00000,0.00000,30.43913,,"Food Safe Wood Board Wax, Beeswax and Coconut Oil, Rosemary and Sage",,,,REY600,,,,
2026-07-30 11:24:23,81,Payment,,,,,,,,,,30.44000,Lightspeed Payments,,,,,,,,
2026-07-30 11:11:19,80,Sale,WALKIN,,,1,49.99,4.37,0.00000,0.00000,54.36,,1 X basket - FOUND,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-30 11:11:19,80,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,basket - FOUND / 49.99,,,,10136,,,,
2026-07-30 11:10:51,80,Payment,,,,,,,,,,54.36000,Lightspeed Payments,,,,,,,,
2026-07-29 22:20:30,3,Sale,Eric-MHPT,Eric Rujiraviriyapinyo,"Order ID:1

Total Discount Amount: 0",-1,-3.99,-0.35,0.00000,0.00000,-4.34,,-1 X Friendship Notecards - Assorted Set of 20,Online register,eric@pepperandolive.com,CLOSED,,,,closed,
2026-07-29 22:20:30,3,Sale Line,,,,-1.00000,-3.99000,-0.34992,0.00000,0.00000,-4.33992,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-29 22:20:30,3,Payment,,,,,,,,,,-4.34000,lspayments (Online),,,,,,,,
2026-07-29 20:15:53,2,Sale,Eric-MHPT,Eric Rujiraviriyapinyo,"Order ID:1

Total Discount Amount: 0",1,3.99,0.35,0.00000,0.00000,4.34,,1 X Friendship Notecards - Assorted Set of 20,Online register,eric@pepperandolive.com,PICKED_UP_CLOSED,,,,closed,pickup
2026-07-29 20:15:53,2,Sale Line,,,,1.00000,3.99000,0.35000,0.00000,0.00000,4.34000,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-29 20:15:53,2,Payment,,,,,,,,,,4.34000,lspayments (Online),,,,,,,,
2026-07-29 18:03:53,79,Sale,Terri-8C27,Terri Jimenez,,2,209.98,18.37,0.00000,0.00000,228.35,,1 X Vintage Bean Pot + 1 X Chinese Water Pot with Handles,Main Register,sledesma@pepperandolive.com,CLOSED,,,,closed,
2026-07-29 18:03:53,79,Sale Line,,,,1.00000,69.99000,6.12413,0.00000,0.00000,76.11413,,Vintage Bean Pot,,,,10111,,,,
2026-07-29 18:03:53,79,Sale Line,,,,1.00000,139.99000,12.24913,0.00000,0.00000,152.23913,,Chinese Water Pot with Handles,,,,10112,,,,
2026-07-29 18:03:53,79,Payment,,,,,,,,,,228.35000,Check,,,,,,,,
2026-07-29 18:02:18,78,Sale,P&O-58WY,P&O Design - Jimenez 2025,,1,277.19,24.25,118.79700,0.00000,301.44,,1 X Senna Block Print Kantha Bed Blanket,Main Register,sledesma@pepperandolive.com,CLOSED,,,,closed,
2026-07-29 18:02:18,78,Sale Line,,,,1.00000,277.19300,24.25439,118.79700,0.00000,301.44739,,Senna Block Print Kantha Bed Blanket,,,,01-9823,,,,
2026-07-29 18:02:18,78,Payment,,,,,,,,,,301.45000,Check,,,,,,,,
2026-07-29 17:46:25,77,Sale,WALKIN,,,3,487.17,42.63,118.79700,0.00000,529.8,,1 X Vintage Bean Pot + 1 X Chinese Water Pot with Handles + 1 X Senna Block Print Kantha Bed Blanket,Main Register,sledesma@pepperandolive.com,VOIDED,,,,voided,
2026-07-29 17:46:25,77,Sale Line,,,,1.00000,69.99000,6.12413,0.00000,0.00000,76.11413,,Vintage Bean Pot,,,,10111,,,,
2026-07-29 17:46:25,77,Sale Line,,,,1.00000,139.99000,12.24913,0.00000,0.00000,152.23913,,Chinese Water Pot with Handles,,,,10112,,,,
2026-07-29 17:46:25,77,Sale Line,,,,1.00000,277.19300,24.25439,118.79700,0.00000,301.44739,,Senna Block Print Kantha Bed Blanket,,,,01-9823,,,,
2026-07-29 17:46:25,77,Payment,,,,,,,,,,529.80000,Check,,,,,,,,
2026-07-28 11:48:47,76,Sale,WALKIN,,,1,5.59,0.49,0.00000,0.00000,6.08,,1 X Friendship Notecards - Assorted Set of 20 + 1 X Friendship Notecards - Assorted Set of 20 + -1 X Discount,Main Register,sledesma@pepperandolive.com,CLOSED,,,,closed,
2026-07-28 11:48:47,76,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-28 11:48:47,76,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,Friendship Notecards - Assorted Set of 20,,,,PP423,,,,
2026-07-28 11:48:47,76,Sale Line,,,,-1.00000,-2.39400,-0.20948,0.00000,0.00000,-2.60348,,Discount,,,,vend-discount,,,,
2026-07-28 11:48:35,76,Payment,,,,,,,,,,6.07000,Lightspeed Payments,,,,,,,,
2026-07-28 11:11:47,67,Sale,P&O Design - Sage Oak-3577,Sage Oak MPR,Sage Oak Design Sales,10,479.43,41.95,205.47000,0.00000,521.38,,1 X Vintage Bean Pot + 1 X Megan Pot + 1 X Megan Pot + 1 X Penguin Random House LLC - Call It Home + 1 X Abrams - The Essentials + 1 X Abrams - Rose Tarlow: Three Houses + 1 X Maisie Mini Lamp + 1 X CUSTOM PILLOWS + 1 X CUSTOM PILLOWS + 1 X CUSTOM PILLOWS,Main Register,eric@pepperandolive.com,CLOSED,,,,closed,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,48.99300,4.28689,20.99700,0.00000,53.27989,,Vintage Bean Pot,,,,10111,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,27.99300,2.44939,11.99700,0.00000,30.44239,,Megan Pot / large,,,,N5NG46B,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,20.99300,1.83689,8.99700,0.00000,22.82989,,Megan Pot / small,,,,10076,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,27.99300,2.44939,11.99700,0.00000,30.44239,,Penguin Random House LLC - Call It Home,,,,9780593,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,31.49300,2.75564,13.49700,0.00000,34.24864,,Abrams - The Essentials,,,,9781412,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,66.49300,5.81814,28.49700,0.00000,72.31114,,Abrams - Rose Tarlow: Three Houses,,,,9780865,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,97.99300,8.57439,41.99700,0.00000,106.56739,,Maisie Mini Lamp,,,,NYN228,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,45.49300,3.98064,19.49700,0.00000,49.47364,,CUSTOM PILLOWS / 64.99,,,,10079,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,55.99300,4.89939,23.99700,0.00000,60.89239,,CUSTOM PILLOWS / 79.99,,,,10082,,,,
2026-07-28 11:11:47,67,Sale Line,,,,1.00000,55.99300,4.89939,23.99700,0.00000,60.89239,,CUSTOM PILLOWS / 79.99,,,,10082,,,,
2026-07-28 11:11:47,67,Payment,,,,,,,,,,521.38000,Check,,,,,,,,
2026-07-27 13:36:09,75,Sale,WALKIN,,,3,67.97,5.95,0.00000,0.00000,73.92,,"1 X Parisian Salt & Sugar Spoon Set, Beechwood + 1 X Wood and Stainless Steel Cheese Grater + 1 X Bistro Glass Citrus Hand Press Juicer",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-27 13:36:09,75,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,"Parisian Salt & Sugar Spoon Set, Beechwood",,,,REY426U,,,,
2026-07-27 13:36:09,75,Sale Line,,,,1.00000,28.99000,2.53663,0.00000,0.00000,31.52663,,Wood and Stainless Steel Cheese Grater,,,,AH0504,,,,
2026-07-27 13:36:09,75,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Bistro Glass Citrus Hand Press Juicer,,,,GMN101,,,,
2026-07-27 13:35:54,75,Payment,,,,,,,,,,73.92000,Lightspeed Payments,,,,,,,,
2026-07-25 15:20:15,74,Sale,WALKIN,,,1,39.99,3.50,0.00000,0.00000,43.49,,1 X Carved Marble Flower Shaped Dish,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-25 15:20:15,74,Sale Line,,,,1.00000,39.99000,3.49913,0.00000,0.00000,43.48913,,Carved Marble Flower Shaped Dish,,,,DF2368,,,,
2026-07-25 15:20:01,74,Payment,,,,,,,,,,43.49000,Lightspeed Payments,,,,,,,,
2026-07-25 10:14:39,73,Sale,WALKIN,,,1,14.99,1.31,0.00000,0.00000,16.3,,1 X 10” Natural Beeswax Hand-Dipped Taper Candles (Pair),Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-25 10:14:39,73,Sale Line,,,,1.00000,14.99000,1.31163,0.00000,0.00000,16.30163,,10” Natural Beeswax Hand-Dipped Taper Candles (Pair),,,,1234567,,,,
2026-07-25 10:14:25,73,Payment,,,,,,,,,,16.30000,Lightspeed Payments,,,,,,,,
2026-07-24 14:52:19,72,Sale,WALKIN,,,2,64.98,5.69,0.00000,0.00000,70.67,,1 X Megan Pot + 1 X The Spoon Rest | Stoneware Pottery,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-24 14:52:19,72,Sale Line,,,,1.00000,29.99000,2.62413,0.00000,0.00000,32.61413,,Megan Pot / small,,,,10076,,,,
2026-07-24 14:52:19,72,Sale Line,,,,1.00000,34.99000,3.06163,0.00000,0.00000,38.05163,,The Spoon Rest | Stoneware Pottery,,,,SKU004,,,,
2026-07-24 14:52:11,72,Payment,,,,,,,,,,70.67000,Lightspeed Payments,,,,,,,,
2026-07-24 13:25:36,71,Sale,WALKIN,,,1,84.99,7.44,0.00000,0.00000,92.43,,"1 X Cummin Pot, Small",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-24 13:25:36,71,Sale Line,,,,1.00000,84.99000,7.43663,0.00000,0.00000,92.42663,,"Cummin Pot, Small",,,,10113,,,,
2026-07-24 13:25:28,71,Payment,,,,,,,,,,92.43000,Lightspeed Payments,,,,,,,,
2026-07-24 10:44:20,70,Sale,WALKIN,,,3,87.97,7.70,0.00000,0.00000,95.67,,"1 X Stoneware Bowls with Reactive Glaze, Set of 4 + 1 X Bistro Glass Citrus Hand Press Juicer + 1 X Onyx Soap Dish",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-24 10:44:20,70,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,"Stoneware Bowls with Reactive Glaze, Set of 4",,,,DF4964,,,,
2026-07-24 10:44:20,70,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Bistro Glass Citrus Hand Press Juicer,,,,GMN101,,,,
2026-07-24 10:44:20,70,Sale Line,,,,1.00000,39.99000,3.49913,0.00000,0.00000,43.48913,,Onyx Soap Dish,,,,M1039,,,,
2026-07-24 10:44:06,70,Payment,,,,,,,,,,95.67000,Lightspeed Payments,,,,,,,,
2026-07-23 15:45:42,69,Sale,WALKIN,,,6,59.94,5.24,0.00000,0.00000,65.18,,6 X Hobnail Drinking Glass,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-23 15:45:42,69,Sale Line,,,,6.00000,59.94000,5.24478,0.00000,0.00000,65.18478,,Hobnail Drinking Glass,,,,DF2475,,,,
2026-07-23 15:45:19,69,Payment,,,,,,,,,,65.18000,Cash,,,,,,,,
2026-07-23 12:26:53,68,Sale,WALKIN,,,3,66.97,5.86,0.00000,0.00000,72.83,,1 X California Candle · Amber Jar 8oz + 1 X Pacific Ocean · California Candle · Amber Jar 8oz + 1 X Flameless Rechargeable Candle Lighter - Gold,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-23 12:26:53,68,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,California Candle · Amber Jar 8oz,,,,10041,,,,
2026-07-23 12:26:53,68,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Pacific Ocean · California Candle · Amber Jar 8oz,,,,10042,,,,
2026-07-23 12:26:53,68,Sale Line,,,,1.00000,16.99000,1.48663,0.00000,0.00000,18.47663,,Flameless Rechargeable Candle Lighter - Gold,,,,10043,,,,
2026-07-23 12:26:41,68,Payment,,,,,,,,,,72.83000,Lightspeed Payments,,,,,,,,
2026-07-20 16:00:08,66,Sale,WALKIN,,,1,49.99,4.37,0.00000,0.00000,54.36,,1 X Big Sur 3-Wick Luxe Candle,Main Register,sierra@pepperandolive.com,CLOSED,,,,closed,
2026-07-20 16:00:08,66,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,Big Sur 3-Wick Luxe Candle,,,,CA3WBIG,,,,
2026-07-20 15:59:37,66,Payment,,,,,,,,,,54.36000,Lightspeed Payments,,,,,,,,
2026-07-19 12:44:12,65,Sale,WALKIN,,,4,76.96,6.73,0.00000,0.00000,83.69,,1 X Vegetable and Fruit Peeler + 1 X Long Handle Cheese Grater + 1 X Zen Room Spray | 6 oz + 1 X Penguin Random House LLC - Half Baked Harvest Every Day,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-19 12:44:12,65,Sale Line,,,,1.00000,11.99000,1.04913,0.00000,0.00000,13.03913,,Vegetable and Fruit Peeler / U,,,,KTWDU02,,,,
2026-07-19 12:44:12,65,Sale Line,,,,1.00000,14.99000,1.31163,0.00000,0.00000,16.30163,,Long Handle Cheese Grater / Thin,,,,KTWDFin,,,,
2026-07-19 12:44:12,65,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Zen Room Spray | 6 oz,,,,SRS24AB,,,,
2026-07-19 12:44:12,65,Sale Line,,,,1.00000,29.99000,2.62413,0.00000,0.00000,32.61413,,Penguin Random House LLC - Half Baked Harvest Every Day,,,,9780591,,,,
2026-07-19 12:43:55,65,Payment,,,,,,,,,,83.69000,Lightspeed Payments,,,,,,,,
2026-07-18 13:59:59,64,Sale,WALKIN,,,2,239.98,21.00,0.00000,0.00000,260.98,,1 X The Hanging Basket + 1 X The Hanging Basket,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-18 13:59:59,64,Sale Line,,,,1.00000,119.99000,10.49913,0.00000,0.00000,130.48913,,The Hanging Basket,,,,SKU0007,,,,
2026-07-18 13:59:59,64,Sale Line,,,,1.00000,119.99000,10.49913,0.00000,0.00000,130.48913,,The Hanging Basket,,,,SKU0007,,,,
2026-07-18 13:59:43,64,Payment,,,,,,,,,,260.98000,Lightspeed Payments,,,,,,,,
2026-07-17 15:55:02,63,Sale,WALKIN,,,3,229.97,20.12,0.00000,0.00000,250.09,,1 X Stoneware Berry Bowl with Glaze + 1 X botanical -FOUND + 1 X botanical -FOUND,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-17 15:55:02,63,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Stoneware Berry Bowl with Glaze,,,,DF4312,,,,
2026-07-17 15:55:02,63,Sale Line,,,,1.00000,119.99000,10.49913,0.00000,0.00000,130.48913,,botanical -FOUND / 119.99,,,,10133,,,,
2026-07-17 15:55:02,63,Sale Line,,,,1.00000,89.99000,7.87413,0.00000,0.00000,97.86413,,botanical -FOUND / 89.99,,,,10132,,,,
2026-07-17 15:54:51,63,Payment,,,,,,,,,,250.09000,Lightspeed Payments,,,,,,,,
2026-07-17 13:21:18,62,Sale,WALKIN,,,1,26.99,2.36,0.00000,0.00000,29.35,,1 X Forge Brass Spoon Rests Assorted,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-17 13:21:18,62,Sale Line,,,,1.00000,26.99000,2.36163,0.00000,0.00000,29.35163,,Forge Brass Spoon Rests Assorted / large,,,,KT670E,,,,
2026-07-17 13:21:07,62,Payment,,,,,,,,,,29.35000,Lightspeed Payments,,,,,,,,
2026-07-15 14:13:23,61,Sale,WALKIN,,,10,39.90,3.49,0.00000,0.00000,43.39,,10 X 1st Edition Notecards,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-15 14:13:23,61,Sale Line,,,,10.00000,39.90000,3.49130,0.00000,0.00000,43.39130,,1st Edition Notecards,,,,PP482,,,,
2026-07-15 14:13:15,61,Payment,,,,,,,,,,43.39000,Lightspeed Payments,,,,,,,,
2026-07-15 12:41:25,60,Sale,WALKIN,,,1,44.99,3.94,0.00000,0.00000,48.93,,1 X Penguin Random House LLC - The deVOL Kitchen,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-15 12:41:25,60,Sale Line,,,,1.00000,44.99000,3.93663,0.00000,0.00000,48.92663,,Penguin Random House LLC - The deVOL Kitchen,,,,9780592,,,,
2026-07-15 12:41:11,60,Payment,,,,,,,,,,48.93000,Lightspeed Payments,,,,,,,,
2026-07-14 13:00:03,59,Sale,WALKIN,,,0,20.99,1.84,0.00000,0.00000,22.83,,1 X Monarch Butterfly Vintage Style Illustration Framed Print + -1 X Discount,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-14 13:00:03,59,Sale Line,,,,1.00000,29.99000,2.62413,0.00000,0.00000,32.61413,,Monarch Butterfly Vintage Style Illustration Framed Print,,,,11225Y1,,,,
2026-07-14 13:00:03,59,Sale Line,,,,-1.00000,-8.99700,-0.78724,0.00000,0.00000,-9.78424,,Discount,,,,vend-discount,,,,
2026-07-14 12:59:54,59,Payment,,,,,,,,,,22.83000,Lightspeed Payments,,,,,,,,
2026-07-14 11:33:21,58,Sale,WALKIN,,,3,60.97,5.33,0.00000,0.00000,66.3,,"1 X Cotton Napkins w/ Stripes, 2 Colors, Set of 4 + 1 X Beech Wood Dish Brush with Leather Strap + 1 X all natural dish soap-citrus bliss",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-14 11:33:21,58,Sale Line,,,,1.00000,26.99000,2.36163,0.00000,0.00000,29.35163,,"Cotton Napkins w/ Stripes, 2 Colors, Set of 4",,,,DF7593,,,,
2026-07-14 11:33:21,58,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Beech Wood Dish Brush with Leather Strap,,,,DF3013,,,,
2026-07-14 11:33:21,58,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,all natural dish soap-citrus bliss,,,,10183,,,,
2026-07-14 11:33:07,58,Payment,,,,,,,,,,66.30000,Lightspeed Payments,,,,,,,,
2026-07-14 10:16:10,57,Sale,WALKIN,,,1,15.99,1.40,0.00000,0.00000,17.39,,"1 X Hinged Brass Candle Snuffer- Vintage Style | 7"" | Candles",Main Register,sledesma@pepperandolive.com,SAVED,,,,parked,
2026-07-14 10:16:10,57,Sale Line,,,,1.00000,15.99000,1.39913,0.00000,0.00000,17.38913,,"Hinged Brass Candle Snuffer- Vintage Style | 7"" | Candles",,,,5885,,,,
2026-07-13 17:55:58,56,Sale,WALKIN,,,1,259.99,22.75,0.00000,0.00000,282.74,,1 X Trulli lampshade,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 17:55:58,56,Sale Line,,,,1.00000,259.99000,22.74913,0.00000,0.00000,282.73913,,Trulli lampshade,,,,10210,,,,
2026-07-13 17:54:57,56,Payment,,,,,,,,,,282.74000,Lightspeed Payments,,,,,,,,
2026-07-13 17:21:19,55,Sale,WALKIN,,,4,15.96,1.40,0.00000,0.00000,17.36,,1 X 1st Edition Notecards + 1 X 1st Edition Notecards + 1 X 1st Edition Notecards + 1 X 1st Edition Notecards,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 17:21:19,55,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,1st Edition Notecards,,,,PP482,,,,
2026-07-13 17:21:19,55,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,1st Edition Notecards,,,,PP482,,,,
2026-07-13 17:21:19,55,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,1st Edition Notecards,,,,PP482,,,,
2026-07-13 17:21:19,55,Sale Line,,,,1.00000,3.99000,0.34913,0.00000,0.00000,4.33913,,1st Edition Notecards,,,,PP482,,,,
2026-07-13 17:21:02,55,Payment,,,,,,,,,,20.36000,Cash,,,,,,,,
2026-07-13 17:21:19,55,Payment,,,,,,,,,,-3.00000,Cash,,,,,,,,
2026-07-13 17:15:06,54,Sale,WALKIN,,,2,84.98,7.44,0.00000,0.00000,92.42,,1 X White Stone Candles + 1 X Glass Candle Cloche with Marble Base,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 17:15:06,54,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Grapefruit and Fig,,,,10198,,,,
2026-07-13 17:15:06,54,Sale Line,,,,1.00000,59.99000,5.24913,0.00000,0.00000,65.23913,,Glass Candle Cloche with Marble Base,,,,OBRD04,,,,
2026-07-13 17:15:01,54,Payment,,,,,,,,,,92.42000,Lightspeed Payments,,,,,,,,
2026-07-13 17:12:48,53,Sale,WALKIN,,,2,84.98,7.44,0.00000,0.00000,92.42,,1 X White Stone Candles + 1 X Glass Candle Cloche with Marble Base,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 17:12:48,53,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Grapefruit and Fig,,,,10198,,,,
2026-07-13 17:12:48,53,Sale Line,,,,1.00000,59.99000,5.24913,0.00000,0.00000,65.23913,,Glass Candle Cloche with Marble Base,,,,OBRD04,,,,
2026-07-13 17:12:41,53,Payment,,,,,,,,,,92.42000,Lightspeed Payments,,,,,,,,
2026-07-13 12:53:03,52,Sale,WALKIN,,The found is the trulli lampshade ,9,677.91,59.32,-259.99000,0.00000,737.23,,1 X Glazed Handled Pot Table Lamp + 4 X Ruffled Edge Ceramic Pinch Bowls + 1 X Big Sur · 2oz Travel Room Spray + 1 X Vintage Mini Whisk with Wood Handle + 1 X The Spoon Rest | Stoneware Pottery + 1 X FOUND,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 12:53:03,52,Sale Line,,,,1.00000,329.99000,28.87413,0.00000,0.00000,358.86413,,Glazed Handled Pot Table Lamp,,,,10109,,,,
2026-07-13 12:53:03,52,Sale Line,,,,4.00000,31.96000,2.79652,0.00000,0.00000,34.75652,,Ruffled Edge Ceramic Pinch Bowls / White,,,,DWBLWH0,,,,
2026-07-13 12:53:03,52,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,Big Sur · 2oz Travel Room Spray,,,,10046,,,,
2026-07-13 12:53:03,52,Sale Line,,,,1.00000,7.99000,0.69913,0.00000,0.00000,8.68913,,Vintage Mini Whisk with Wood Handle / YW - L,,,,KTSSLYW,,,,
2026-07-13 12:53:03,52,Sale Line,,,,1.00000,34.99000,3.06163,0.00000,0.00000,38.05163,,The Spoon Rest | Stoneware Pottery,,,,SKU004,,,,
2026-07-13 12:53:03,52,Sale Line,,,,1.00000,259.99000,22.74913,-259.99000,0.00000,282.73913,,FOUND,,,,10051,,,,
2026-07-13 12:52:41,52,Payment,,,,,,,,,,737.23000,Lightspeed Payments,,,,,,,,
2026-07-13 12:36:50,51,Sale,WALKIN,,,4,131.96,11.55,0.00000,0.00000,143.51,,"1 X Cummin Pot, Small + 1 X Beech Wood Dish Brush with Leather Strap + 1 X Vintage Wooden Dishwashing Brush + 1 X Stoneware Berry Bowl with Glaze",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-13 12:36:50,51,Sale Line,,,,1.00000,84.99000,7.43663,0.00000,0.00000,92.42663,,"Cummin Pot, Small",,,,10113,,,,
2026-07-13 12:36:50,51,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,Beech Wood Dish Brush with Leather Strap,,,,DF3013,,,,
2026-07-13 12:36:50,51,Sale Line,,,,1.00000,12.99000,1.13663,0.00000,0.00000,14.12663,,Vintage Wooden Dishwashing Brush / Sisal,,,,CLBRWDS,,,,
2026-07-13 12:36:50,51,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Stoneware Berry Bowl with Glaze,,,,DF4312,,,,
2026-07-13 12:36:42,51,Payment,,,,,,,,,,143.51000,Lightspeed Payments,,,,,,,,
